n; time(ms)
41624; 0.000000ms
41625; 0.000000ms
41626; 0.000000ms
41627; 0.000000ms
41628; 0.000000ms
41629; 0.998000ms
41630; 0.000000ms
41631; 0.000000ms
41632; 0.000000ms
41633; 0.000000ms
41634; 0.000000ms
41635; 0.000000ms
41636; 0.000000ms
41637; 0.997000ms
41638; 0.000000ms
41639; 0.000000ms
41640; 0.000000ms
41641; 0.000000ms
41642; 0.000000ms
41643; 0.000000ms
41644; 0.997000ms
41645; 0.000000ms
41646; 0.000000ms
41647; 0.000000ms
41648; 0.000000ms
41649; 0.000000ms
41650; 0.000000ms
41651; 0.000000ms
41652; 0.998000ms
41653; 0.000000ms
41654; 0.000000ms
41655; 0.000000ms
41656; 0.000000ms
41657; 0.000000ms
41658; 0.000000ms
41659; 0.000000ms
41660; 0.997000ms
41661; 0.000000ms
41662; 0.000000ms
41663; 0.000000ms
41664; 0.000000ms
41665; 0.000000ms
41666; 0.000000ms
41667; 0.997000ms
41668; 0.000000ms
41669; 0.000000ms
41670; 0.000000ms
41671; 0.000000ms
41672; 0.000000ms
41673; 0.000000ms
41674; 0.000000ms
41675; 0.998000ms
41676; 0.000000ms
41677; 0.000000ms
41678; 0.000000ms
41679; 0.000000ms
41680; 0.000000ms
41681; 0.000000ms
41682; 0.000000ms
41683; 0.997000ms
41684; 0.000000ms
41685; 0.000000ms
41686; 0.000000ms
41687; 0.000000ms
41688; 0.000000ms
41689; 0.000000ms
41690; 0.997000ms
41691; 0.000000ms
41692; 0.000000ms
41693; 0.000000ms
41694; 0.000000ms
41695; 0.000000ms
41696; 0.000000ms
41697; 0.000000ms
41698; 0.998000ms
41699; 0.000000ms
41700; 0.000000ms
41701; 0.000000ms
41702; 0.000000ms
41703; 0.000000ms
41704; 0.000000ms
41705; 0.000000ms
41706; 0.997000ms
41707; 0.000000ms
41708; 0.000000ms
41709; 0.000000ms
41710; 0.000000ms
41711; 0.000000ms
41712; 0.000000ms
41713; 0.997000ms
41714; 0.000000ms
41715; 0.000000ms
41716; 0.000000ms
41717; 0.000000ms
41718; 0.000000ms
41719; 0.000000ms
41720; 0.000000ms
41721; 0.998000ms
41722; 0.000000ms
41723; 0.000000ms
41724; 0.000000ms
41725; 0.000000ms
41726; 0.000000ms
41727; 0.000000ms
41728; 0.000000ms
41729; 0.997000ms
41730; 0.000000ms
41731; 0.000000ms
41732; 0.000000ms
41733; 0.000000ms
41734; 0.000000ms
41735; 0.000000ms
41736; 0.997000ms
41737; 0.000000ms
41738; 0.000000ms
41739; 0.000000ms
41740; 0.000000ms
41741; 0.000000ms
41742; 0.000000ms
41743; 0.000000ms
41744; 0.998000ms
41745; 0.000000ms
41746; 0.000000ms
41747; 0.000000ms
41748; 0.000000ms
41749; 0.000000ms
41750; 0.000000ms
41751; 0.997000ms
41752; 0.000000ms
41753; 0.000000ms
41754; 0.000000ms
41755; 0.000000ms
41756; 0.000000ms
41757; 0.000000ms
41758; 0.000000ms
41759; 0.997000ms
41760; 0.000000ms
41761; 0.000000ms
41762; 0.000000ms
41763; 0.000000ms
41764; 0.000000ms
41765; 0.000000ms
41766; 0.000000ms
41767; 0.998000ms
41768; 0.000000ms
41769; 0.000000ms
41770; 0.000000ms
41771; 0.000000ms
41772; 0.000000ms
41773; 0.000000ms
41774; 0.997000ms
41775; 0.000000ms
41776; 0.000000ms
41777; 0.000000ms
41778; 0.000000ms
41779; 0.000000ms
41780; 0.000000ms
41781; 0.000000ms
41782; 0.997000ms
41783; 0.000000ms
41784; 0.000000ms
41785; 0.000000ms
41786; 0.000000ms
41787; 0.000000ms
41788; 0.000000ms
41789; 0.000000ms
41790; 0.998000ms
41791; 0.000000ms
41792; 0.000000ms
41793; 0.000000ms
41794; 0.000000ms
41795; 0.000000ms
41796; 0.000000ms
41797; 0.997000ms
41798; 0.000000ms
41799; 0.000000ms
41800; 0.000000ms
41801; 0.000000ms
41802; 0.000000ms
41803; 0.000000ms
41804; 0.000000ms
41805; 0.997000ms
41806; 0.000000ms
41807; 0.000000ms
41808; 0.000000ms
41809; 0.000000ms
41810; 0.000000ms
41811; 0.000000ms
41812; 0.998000ms
41813; 0.000000ms
41814; 0.000000ms
41815; 0.000000ms
41816; 0.000000ms
41817; 0.000000ms
41818; 0.000000ms
41819; 0.000000ms
41820; 0.997000ms
41821; 0.000000ms
41822; 0.000000ms
41823; 0.000000ms
41824; 0.000000ms
41825; 0.000000ms
41826; 0.000000ms
41827; 0.000000ms
41828; 0.997000ms
41829; 0.000000ms
41830; 0.000000ms
41831; 0.000000ms
41832; 0.000000ms
41833; 0.000000ms
41834; 0.000000ms
41835; 0.998000ms
41836; 0.000000ms
41837; 0.000000ms
41838; 0.000000ms
41839; 0.000000ms
41840; 0.000000ms
41841; 0.000000ms
41842; 0.000000ms
41843; 0.997000ms
41844; 0.000000ms
41845; 0.000000ms
41846; 0.000000ms
41847; 0.000000ms
41848; 0.000000ms
41849; 0.000000ms
41850; 0.000000ms
41851; 0.997000ms
41852; 0.000000ms
41853; 0.000000ms
41854; 0.000000ms
41855; 0.000000ms
41856; 0.000000ms
41857; 0.000000ms
41858; 0.998000ms
41859; 0.000000ms
41860; 0.000000ms
41861; 0.000000ms
41862; 0.000000ms
41863; 0.000000ms
41864; 0.000000ms
41865; 0.000000ms
41866; 0.997000ms
41867; 0.000000ms
41868; 0.000000ms
41869; 0.000000ms
41870; 0.000000ms
41871; 0.000000ms
41872; 0.000000ms
41873; 0.998000ms
41874; 0.000000ms
41875; 0.000000ms
41876; 0.000000ms
41877; 0.000000ms
41878; 0.000000ms
41879; 0.000000ms
41880; 0.000000ms
41881; 0.997000ms
41882; 0.000000ms
41883; 0.000000ms
41884; 0.000000ms
41885; 0.000000ms
41886; 0.000000ms
41887; 0.000000ms
41888; 0.000000ms
41889; 0.997000ms
41890; 0.000000ms
41891; 0.000000ms
41892; 0.000000ms
41893; 0.000000ms
41894; 0.000000ms
41895; 0.000000ms
41896; 0.997000ms
41897; 0.000000ms
41898; 0.000000ms
41899; 0.000000ms
41900; 0.000000ms
41901; 0.000000ms
41902; 0.000000ms
41903; 0.000000ms
41904; 0.998000ms
41905; 0.000000ms
41906; 0.000000ms
41907; 0.000000ms
41908; 0.000000ms
41909; 0.000000ms
41910; 0.000000ms
41911; 0.000000ms
41912; 0.997000ms
41913; 0.000000ms
41914; 0.000000ms
41915; 0.000000ms
41916; 0.000000ms
41917; 0.000000ms
41918; 0.000000ms
41919; 0.998000ms
41920; 0.000000ms
41921; 0.000000ms
41922; 0.000000ms
41923; 0.000000ms
41924; 0.000000ms
41925; 0.000000ms
41926; 0.000000ms
41927; 0.997000ms
41928; 0.000000ms
41929; 0.000000ms
41930; 0.000000ms
41931; 0.000000ms
41932; 0.000000ms
41933; 0.000000ms
41934; 0.997000ms
41935; 0.000000ms
41936; 0.000000ms
41937; 0.000000ms
41938; 0.000000ms
41939; 0.000000ms
41940; 0.000000ms
41941; 0.000000ms
41942; 0.997000ms
41943; 0.000000ms
41944; 0.000000ms
41945; 0.000000ms
41946; 0.000000ms
41947; 0.000000ms
41948; 0.000000ms
41949; 0.000000ms
41950; 0.998000ms
41951; 0.000000ms
41952; 0.000000ms
41953; 0.000000ms
41954; 0.000000ms
41955; 0.000000ms
41956; 0.000000ms
41957; 0.997000ms
41958; 0.000000ms
41959; 0.000000ms
41960; 0.000000ms
41961; 0.000000ms
41962; 0.000000ms
41963; 0.000000ms
41964; 0.000000ms
41965; 0.997000ms
41966; 0.000000ms
41967; 0.000000ms
41968; 0.000000ms
41969; 0.000000ms
41970; 0.000000ms
41971; 0.000000ms
41972; 0.998000ms
41973; 0.000000ms
41974; 0.000000ms
41975; 0.000000ms
41976; 0.000000ms
41977; 0.000000ms
41978; 0.000000ms
41979; 0.000000ms
41980; 0.997000ms
41981; 0.000000ms
41982; 0.000000ms
41983; 0.000000ms
41984; 0.000000ms
41985; 0.000000ms
41986; 0.000000ms
41987; 0.000000ms
41988; 0.997000ms
41989; 0.000000ms
41990; 0.000000ms
41991; 0.000000ms
41992; 0.000000ms
41993; 0.000000ms
41994; 0.000000ms
41995; 0.998000ms
41996; 0.000000ms
41997; 0.000000ms
41998; 0.000000ms
41999; 0.000000ms
42000; 0.000000ms
42001; 0.000000ms
42002; 0.000000ms
42003; 0.997000ms
42004; 0.000000ms
42005; 0.000000ms
42006; 0.000000ms
42007; 0.000000ms
42008; 0.000000ms
42009; 0.000000ms
42010; 0.997000ms
42011; 0.000000ms
42012; 0.000000ms
42013; 0.000000ms
42014; 0.000000ms
42015; 0.000000ms
42016; 0.000000ms
42017; 0.000000ms
42018; 0.998000ms
42019; 0.000000ms
42020; 0.000000ms
42021; 0.000000ms
42022; 0.000000ms
42023; 0.000000ms
42024; 0.000000ms
42025; 0.000000ms
42026; 0.997000ms
42027; 0.000000ms
42028; 0.000000ms
42029; 0.000000ms
42030; 0.000000ms
42031; 0.000000ms
42032; 0.000000ms
42033; 0.997000ms
42034; 0.000000ms
42035; 0.000000ms
42036; 0.000000ms
42037; 0.000000ms
42038; 0.000000ms
42039; 0.000000ms
42040; 0.000000ms
42041; 0.998000ms
42042; 0.000000ms
42043; 0.000000ms
42044; 0.000000ms
42045; 0.000000ms
42046; 0.000000ms
42047; 0.000000ms
42048; 0.997000ms
42049; 0.000000ms
42050; 0.000000ms
42051; 0.000000ms
42052; 0.000000ms
42053; 0.000000ms
42054; 0.000000ms
42055; 0.000000ms
42056; 0.998000ms
42057; 0.000000ms
42058; 0.000000ms
42059; 0.000000ms
42060; 0.000000ms
42061; 0.000000ms
42062; 0.000000ms
42063; 0.997000ms
42064; 0.000000ms
42065; 0.000000ms
42066; 0.000000ms
42067; 0.000000ms
42068; 0.000000ms
42069; 0.000000ms
42070; 0.000000ms
42071; 0.997000ms
42072; 0.000000ms
42073; 0.000000ms
42074; 0.000000ms
42075; 0.000000ms
42076; 0.000000ms
42077; 0.000000ms
42078; 0.000000ms
42079; 0.997000ms
42080; 0.000000ms
42081; 0.000000ms
42082; 0.000000ms
42083; 0.000000ms
42084; 0.000000ms
42085; 0.000000ms
42086; 0.998000ms
42087; 0.000000ms
42088; 0.000000ms
42089; 0.000000ms
42090; 0.000000ms
42091; 0.000000ms
42092; 0.000000ms
42093; 0.000000ms
42094; 0.997000ms
42095; 0.000000ms
42096; 0.000000ms
42097; 0.000000ms
42098; 0.000000ms
42099; 0.000000ms
42100; 0.000000ms
42101; 0.997000ms
42102; 0.000000ms
42103; 0.000000ms
42104; 0.000000ms
42105; 0.000000ms
42106; 0.000000ms
42107; 0.000000ms
42108; 0.000000ms
42109; 0.998000ms
42110; 0.000000ms
42111; 0.000000ms
42112; 0.000000ms
42113; 0.000000ms
42114; 0.000000ms
42115; 0.000000ms
42116; 0.997000ms
42117; 0.000000ms
42118; 0.000000ms
42119; 0.000000ms
42120; 0.000000ms
42121; 0.000000ms
42122; 0.000000ms
42123; 0.000000ms
42124; 0.997000ms
42125; 0.000000ms
42126; 0.000000ms
42127; 0.000000ms
42128; 0.000000ms
42129; 0.000000ms
42130; 0.000000ms
42131; 0.000000ms
42132; 0.998000ms
42133; 0.000000ms
42134; 0.000000ms
42135; 0.000000ms
42136; 0.000000ms
42137; 0.000000ms
42138; 0.000000ms
42139; 0.997000ms
42140; 0.000000ms
42141; 0.000000ms
42142; 0.000000ms
42143; 0.000000ms
42144; 0.000000ms
42145; 0.000000ms
42146; 0.000000ms
42147; 0.997000ms
42148; 0.000000ms
42149; 0.000000ms
42150; 0.000000ms
42151; 0.000000ms
42152; 0.000000ms
42153; 0.000000ms
42154; 0.998000ms
42155; 0.000000ms
42156; 0.000000ms
42157; 0.000000ms
42158; 0.000000ms
42159; 0.000000ms
42160; 0.000000ms
42161; 0.000000ms
42162; 0.997000ms
42163; 0.000000ms
42164; 0.000000ms
42165; 0.000000ms
42166; 0.000000ms
42167; 0.000000ms
42168; 0.000000ms
42169; 0.997000ms
42170; 0.000000ms
42171; 0.000000ms
42172; 0.000000ms
42173; 0.000000ms
42174; 0.000000ms
42175; 0.000000ms
42176; 0.000000ms
42177; 0.998000ms
42178; 0.000000ms
42179; 0.000000ms
42180; 0.000000ms
42181; 0.000000ms
42182; 0.000000ms
42183; 0.000000ms
42184; 0.997000ms
42185; 0.000000ms
42186; 0.000000ms
42187; 0.000000ms
42188; 0.000000ms
42189; 0.000000ms
42190; 0.000000ms
42191; 0.000000ms
42192; 0.997000ms
42193; 0.000000ms
42194; 0.000000ms
42195; 0.000000ms
42196; 0.000000ms
42197; 0.000000ms
42198; 0.000000ms
42199; 0.998000ms
42200; 0.000000ms
42201; 0.000000ms
42202; 0.000000ms
42203; 0.000000ms
42204; 0.000000ms
42205; 0.000000ms
42206; 0.000000ms
42207; 0.997000ms
42208; 0.000000ms
42209; 0.000000ms
42210; 0.000000ms
42211; 0.000000ms
42212; 0.000000ms
42213; 0.000000ms
42214; 0.000000ms
42215; 0.997000ms
42216; 0.000000ms
42217; 0.000000ms
42218; 0.000000ms
42219; 0.000000ms
42220; 0.000000ms
42221; 0.000000ms
42222; 0.998000ms
42223; 0.000000ms
42224; 0.000000ms
42225; 0.000000ms
42226; 0.000000ms
42227; 0.000000ms
42228; 0.000000ms
42229; 0.000000ms
42230; 0.997000ms
42231; 0.000000ms
42232; 0.000000ms
42233; 0.000000ms
42234; 0.000000ms
42235; 0.000000ms
42236; 0.000000ms
42237; 0.997000ms
42238; 0.000000ms
42239; 0.000000ms
42240; 0.000000ms
42241; 0.000000ms
42242; 0.000000ms
42243; 0.000000ms
42244; 0.000000ms
42245; 0.998000ms
42246; 0.000000ms
42247; 0.000000ms
42248; 0.000000ms
42249; 0.000000ms
42250; 0.000000ms
42251; 0.000000ms
42252; 0.000000ms
42253; 0.996000ms
42254; 0.000000ms
42255; 0.000000ms
42256; 0.000000ms
42257; 0.000000ms
42258; 0.000000ms
42259; 0.000000ms
42260; 0.998000ms
42261; 0.000000ms
42262; 0.000000ms
42263; 0.000000ms
42264; 0.000000ms
42265; 0.000000ms
42266; 0.000000ms
42267; 0.000000ms
42268; 0.997000ms
42269; 0.000000ms
42270; 0.000000ms
42271; 0.000000ms
42272; 0.000000ms
42273; 0.000000ms
42274; 0.000000ms
42275; 0.000000ms
42276; 1.039000ms
42277; 0.000000ms
42278; 0.000000ms
42279; 0.000000ms
42280; 0.000000ms
42281; 0.000000ms
42282; 0.000000ms
42283; 0.956000ms
42284; 0.000000ms
42285; 0.000000ms
42286; 0.000000ms
42287; 0.000000ms
42288; 0.000000ms
42289; 0.000000ms
42290; 0.000000ms
42291; 0.997000ms
42292; 0.000000ms
42293; 0.000000ms
42294; 0.000000ms
42295; 0.000000ms
42296; 0.000000ms
42297; 0.000000ms
42298; 0.000000ms
42299; 0.997000ms
42300; 0.000000ms
42301; 0.000000ms
42302; 0.000000ms
42303; 0.000000ms
42304; 0.000000ms
42305; 0.000000ms
42306; 0.000000ms
42307; 0.998000ms
42308; 0.000000ms
42309; 0.000000ms
42310; 0.000000ms
42311; 0.000000ms
42312; 0.000000ms
42313; 0.000000ms
42314; 0.998000ms
42315; 0.000000ms
42316; 0.000000ms
42317; 0.000000ms
42318; 0.000000ms
42319; 0.000000ms
42320; 0.000000ms
42321; 0.000000ms
42322; 0.997000ms
42323; 0.000000ms
42324; 0.000000ms
42325; 0.000000ms
42326; 0.000000ms
42327; 0.000000ms
42328; 0.000000ms
42329; 0.000000ms
42330; 0.997000ms
42331; 0.000000ms
42332; 0.000000ms
42333; 0.000000ms
42334; 0.000000ms
42335; 0.000000ms
42336; 0.000000ms
42337; 0.997000ms
42338; 0.000000ms
42339; 0.000000ms
42340; 0.000000ms
42341; 0.000000ms
42342; 0.000000ms
42343; 0.000000ms
42344; 0.000000ms
42345; 0.997000ms
42346; 0.000000ms
42347; 0.000000ms
42348; 0.000000ms
42349; 0.000000ms
42350; 0.000000ms
42351; 0.000000ms
42352; 0.000000ms
42353; 0.998000ms
42354; 0.000000ms
42355; 0.000000ms
42356; 0.000000ms
42357; 0.000000ms
42358; 0.000000ms
42359; 0.000000ms
42360; 0.998000ms
42361; 0.000000ms
42362; 0.000000ms
42363; 0.000000ms
42364; 0.000000ms
42365; 0.000000ms
42366; 0.000000ms
42367; 0.000000ms
42368; 0.996000ms
42369; 0.000000ms
42370; 0.000000ms
42371; 0.000000ms
42372; 0.000000ms
42373; 0.000000ms
42374; 0.000000ms
42375; 0.000000ms
42376; 0.998000ms
42377; 0.000000ms
42378; 0.000000ms
42379; 0.000000ms
42380; 0.000000ms
42381; 0.000000ms
42382; 0.000000ms
42383; 0.000000ms
42384; 0.997000ms
42385; 0.000000ms
42386; 0.000000ms
42387; 0.000000ms
42388; 0.000000ms
42389; 0.000000ms
42390; 0.000000ms
42391; 0.998000ms
42392; 0.000000ms
42393; 0.000000ms
42394; 0.000000ms
42395; 0.000000ms
42396; 0.000000ms
42397; 0.000000ms
42398; 0.000000ms
42399; 0.997000ms
42400; 0.000000ms
42401; 0.000000ms
42402; 0.000000ms
42403; 0.000000ms
42404; 0.000000ms
42405; 0.000000ms
42406; 0.000000ms
42407; 0.997000ms
42408; 0.000000ms
42409; 0.000000ms
42410; 0.000000ms
42411; 0.000000ms
42412; 0.000000ms
42413; 0.000000ms
42414; 0.997000ms
42415; 0.000000ms
42416; 0.000000ms
42417; 0.000000ms
42418; 0.000000ms
42419; 0.000000ms
42420; 0.000000ms
42421; 0.000000ms
42422; 0.998000ms
42423; 0.000000ms
42424; 0.000000ms
42425; 0.000000ms
42426; 0.000000ms
42427; 0.000000ms
42428; 0.000000ms
42429; 0.000000ms
42430; 1.040000ms
42431; 0.000000ms
42432; 0.000000ms
42433; 0.000000ms
42434; 0.000000ms
42435; 0.000000ms
42436; 0.000000ms
42437; 0.000000ms
42438; 0.955000ms
42439; 0.000000ms
42440; 0.000000ms
42441; 0.000000ms
42442; 0.000000ms
42443; 0.000000ms
42444; 0.000000ms
42445; 0.997000ms
42446; 0.000000ms
42447; 0.000000ms
42448; 0.000000ms
42449; 0.000000ms
42450; 0.000000ms
42451; 0.000000ms
42452; 0.000000ms
42453; 0.997000ms
42454; 0.000000ms
42455; 0.000000ms
42456; 0.000000ms
42457; 0.000000ms
42458; 0.000000ms
42459; 0.000000ms
42460; 0.000000ms
42461; 0.997000ms
42462; 0.000000ms
42463; 0.000000ms
42464; 0.000000ms
42465; 0.000000ms
42466; 0.000000ms
42467; 0.000000ms
42468; 0.998000ms
42469; 0.000000ms
42470; 0.000000ms
42471; 0.000000ms
42472; 0.000000ms
42473; 0.000000ms
42474; 0.000000ms
42475; 0.000000ms
42476; 0.998000ms
42477; 0.000000ms
42478; 0.000000ms
42479; 0.000000ms
42480; 0.000000ms
42481; 0.000000ms
42482; 0.000000ms
42483; 0.000000ms
42484; 0.996000ms
42485; 0.000000ms
42486; 0.000000ms
42487; 0.000000ms
42488; 0.000000ms
42489; 0.000000ms
42490; 0.000000ms
42491; 0.998000ms
42492; 0.000000ms
42493; 0.000000ms
42494; 0.000000ms
42495; 0.000000ms
42496; 0.000000ms
42497; 0.000000ms
42498; 0.000000ms
42499; 0.997000ms
42500; 0.000000ms
42501; 0.000000ms
42502; 0.000000ms
42503; 0.000000ms
42504; 0.000000ms
42505; 0.000000ms
42506; 0.000000ms
42507; 0.998000ms
42508; 0.000000ms
42509; 0.000000ms
42510; 0.000000ms
42511; 0.000000ms
42512; 0.000000ms
42513; 0.000000ms
42514; 0.998000ms
42515; 0.000000ms
42516; 0.000000ms
42517; 0.000000ms
42518; 0.000000ms
42519; 0.000000ms
42520; 0.000000ms
42521; 0.000000ms
42522; 0.996000ms
42523; 0.000000ms
42524; 0.000000ms
42525; 0.000000ms
42526; 0.000000ms
42527; 0.000000ms
42528; 0.000000ms
42529; 0.000000ms
42530; 0.997000ms
42531; 0.000000ms
42532; 0.000000ms
42533; 0.000000ms
42534; 0.000000ms
42535; 0.000000ms
42536; 0.000000ms
42537; 0.998000ms
42538; 0.000000ms
42539; 0.000000ms
42540; 0.000000ms
42541; 0.000000ms
42542; 0.000000ms
42543; 0.000000ms
42544; 0.000000ms
42545; 0.998000ms
42546; 0.000000ms
42547; 0.000000ms
42548; 0.000000ms
42549; 0.000000ms
42550; 0.000000ms
42551; 0.000000ms
42552; 0.000000ms
42553; 0.997000ms
42554; 0.000000ms
42555; 0.000000ms
42556; 0.000000ms
42557; 0.000000ms
42558; 0.000000ms
42559; 0.000000ms
42560; 0.997000ms
42561; 0.000000ms
42562; 0.000000ms
42563; 0.000000ms
42564; 0.000000ms
42565; 0.000000ms
42566; 0.000000ms
42567; 0.000000ms
42568; 0.997000ms
42569; 0.000000ms
42570; 0.000000ms
42571; 0.000000ms
42572; 0.000000ms
42573; 0.000000ms
42574; 0.000000ms
42575; 0.000000ms
42576; 0.998000ms
42577; 0.000000ms
42578; 0.000000ms
42579; 0.000000ms
42580; 0.000000ms
42581; 0.000000ms
42582; 0.000000ms
42583; 0.997000ms
42584; 0.000000ms
42585; 0.000000ms
42586; 0.000000ms
42587; 0.000000ms
42588; 0.000000ms
42589; 0.000000ms
42590; 0.000000ms
42591; 0.998000ms
42592; 0.000000ms
42593; 0.000000ms
42594; 0.000000ms
42595; 0.000000ms
42596; 0.000000ms
42597; 0.000000ms
42598; 0.000000ms
42599; 1.036000ms
42600; 0.000000ms
42601; 0.000000ms
42602; 0.000000ms
42603; 0.000000ms
42604; 0.000000ms
42605; 0.000000ms
42606; 0.958000ms
42607; 0.000000ms
42608; 0.000000ms
42609; 0.000000ms
42610; 0.000000ms
42611; 0.000000ms
42612; 0.000000ms
42613; 0.000000ms
42614; 0.997000ms
42615; 0.000000ms
42616; 0.000000ms
42617; 0.000000ms
42618; 0.000000ms
42619; 0.000000ms
42620; 0.000000ms
42621; 0.000000ms
42622; 0.998000ms
42623; 0.000000ms
42624; 0.000000ms
42625; 0.000000ms
42626; 0.000000ms
42627; 0.000000ms
42628; 0.000000ms
42629; 0.997000ms
42630; 0.000000ms
42631; 0.000000ms
42632; 0.000000ms
42633; 0.000000ms
42634; 0.000000ms
42635; 0.000000ms
42636; 0.000000ms
42637; 0.997000ms
42638; 0.000000ms
42639; 0.000000ms
42640; 0.000000ms
42641; 0.000000ms
42642; 0.000000ms
42643; 0.000000ms
42644; 0.000000ms
42645; 0.997000ms
42646; 0.000000ms
42647; 0.000000ms
42648; 0.000000ms
42649; 0.000000ms
42650; 0.000000ms
42651; 0.000000ms
42652; 0.998000ms
42653; 0.000000ms
42654; 0.000000ms
42655; 0.000000ms
42656; 0.000000ms
42657; 0.000000ms
42658; 0.000000ms
42659; 0.000000ms
42660; 1.024000ms
42661; 0.000000ms
42662; 0.000000ms
42663; 0.000000ms
42664; 0.000000ms
42665; 0.000000ms
42666; 0.000000ms
42667; 0.000000ms
42668; 0.998000ms
42669; 0.000000ms
42670; 0.000000ms
42671; 0.000000ms
42672; 0.000000ms
42673; 0.000000ms
42674; 0.000000ms
42675; 0.000000ms
42676; 0.999000ms
42677; 0.000000ms
42678; 0.000000ms
42679; 0.000000ms
42680; 0.000000ms
42681; 0.000000ms
42682; 0.000000ms
42683; 0.996000ms
42684; 0.000000ms
42685; 0.000000ms
42686; 0.000000ms
42687; 0.000000ms
42688; 0.000000ms
42689; 0.000000ms
42690; 0.000000ms
42691; 0.998000ms
42692; 0.000000ms
42693; 0.000000ms
42694; 0.000000ms
42695; 0.000000ms
42696; 0.000000ms
42697; 0.000000ms
42698; 0.000000ms
42699; 0.997000ms
42700; 0.000000ms
42701; 0.000000ms
42702; 0.000000ms
42703; 0.000000ms
42704; 0.000000ms
42705; 0.000000ms
42706; 0.997000ms
42707; 0.000000ms
42708; 0.000000ms
42709; 0.000000ms
42710; 0.000000ms
42711; 0.000000ms
42712; 0.000000ms
42713; 0.000000ms
42714; 0.998000ms
42715; 0.000000ms
42716; 0.000000ms
42717; 0.000000ms
42718; 0.000000ms
42719; 0.000000ms
42720; 0.000000ms
42721; 0.996000ms
42722; 0.000000ms
42723; 0.000000ms
42724; 0.000000ms
42725; 0.000000ms
42726; 0.000000ms
42727; 0.000000ms
42728; 0.000000ms
42729; 0.998000ms
42730; 0.000000ms
42731; 0.000000ms
42732; 0.000000ms
42733; 0.000000ms
42734; 0.000000ms
42735; 0.000000ms
42736; 0.000000ms
42737; 0.997000ms
42738; 0.000000ms
42739; 0.000000ms
42740; 0.000000ms
42741; 0.000000ms
42742; 0.000000ms
42743; 0.000000ms
42744; 0.999000ms
42745; 0.000000ms
42746; 0.000000ms
42747; 0.000000ms
42748; 0.000000ms
42749; 0.000000ms
42750; 0.000000ms
42751; 0.000000ms
42752; 0.998000ms
42753; 0.000000ms
42754; 0.000000ms
42755; 0.000000ms
42756; 0.000000ms
42757; 0.000000ms
42758; 0.000000ms
42759; 0.000000ms
42760; 0.997000ms
42761; 0.000000ms
42762; 0.000000ms
42763; 0.000000ms
42764; 0.000000ms
42765; 0.000000ms
42766; 0.000000ms
42767; 0.995000ms
42768; 0.000000ms
42769; 0.000000ms
42770; 0.000000ms
42771; 0.000000ms
42772; 0.000000ms
42773; 0.000000ms
42774; 0.000000ms
42775; 0.999000ms
42776; 0.000000ms
42777; 0.000000ms
42778; 0.000000ms
42779; 0.000000ms
42780; 0.000000ms
42781; 0.000000ms
42782; 0.000000ms
42783; 1.000000ms
42784; 0.000000ms
42785; 0.000000ms
42786; 0.000000ms
42787; 0.000000ms
42788; 0.000000ms
42789; 0.000000ms
42790; 0.993000ms
42791; 0.000000ms
42792; 0.000000ms
42793; 0.000000ms
42794; 0.000000ms
42795; 0.000000ms
42796; 0.000000ms
42797; 0.000000ms
42798; 1.000000ms
42799; 0.000000ms
42800; 0.000000ms
42801; 0.000000ms
42802; 0.000000ms
42803; 0.000000ms
42804; 0.000000ms
42805; 0.000000ms
42806; 0.996000ms
42807; 0.000000ms
42808; 0.000000ms
42809; 0.000000ms
42810; 0.000000ms
42811; 0.000000ms
42812; 0.000000ms
42813; 0.999000ms
42814; 0.000000ms
42815; 0.000000ms
42816; 0.000000ms
42817; 0.000000ms
42818; 0.000000ms
42819; 0.000000ms
42820; 0.000000ms
42821; 0.995000ms
42822; 0.000000ms
42823; 0.000000ms
42824; 0.000000ms
42825; 0.000000ms
42826; 0.000000ms
42827; 0.000000ms
42828; 0.997000ms
42829; 0.000000ms
42830; 0.000000ms
42831; 0.000000ms
42832; 0.000000ms
42833; 0.000000ms
42834; 0.000000ms
42835; 0.000000ms
42836; 0.997000ms
42837; 0.000000ms
42838; 0.000000ms
42839; 0.000000ms
42840; 0.000000ms
42841; 0.000000ms
42842; 0.000000ms
42843; 0.000000ms
42844; 0.998000ms
42845; 0.000000ms
42846; 0.000000ms
42847; 0.000000ms
42848; 0.000000ms
42849; 0.000000ms
42850; 0.000000ms
42851; 0.997000ms
